country_iso3,product_id,year,export_value,rca,pci
KOR,354,2005,18436701.64,0.947,1.793
KOR,108,2005,84403687.92,0.208,1.044
KOR,336,2005,74179706.23,0.919,0.827
KOR,261,2005,33359315.29,2.222,-0.457
KOR,260,2005,286973790.67,1.072,0.434
KOR,462,2005,724514231.42,2.209,0.133
KOR,427,2005,127316296.5,1.152,1.5
KOR,361,2005,43788127.52,0.525,-0.456
KOR,399,2005,44859585.48,0.419,-0.937
KOR,90,2005,410524521.6,0.694,-0.042
KOR,431,2005,173193053.01,0.38,-1.314
KOR,18,2005,936718270.09,0.756,0.825
KOR,135,2005,152791729.31,0.769,-0.704
KOR,89,2005,1186771688.21,0.15,-0.89
KOR,3,2015,10788553.85,1.04,-1.777
KOR,263,2015,22924573.34,1.638,0.878
KOR,61,2015,692690185.03,0.408,0.474
KOR,475,2015,18350316.96,0.805,1.851
KOR,459,2015,8066384.93,0.659,-0.891
KOR,432,2015,114710816.59,2.374,-0.142
KOR,182,2015,217029663.44,3.643,-0.858
KOR,164,2015,134703320.86,0.605,-0.106
KOR,34,2015,183013708.42,0.665,1.749
KOR,377,2015,26000014.65,0.798,-0.57
KOR,426,2015,151684892.41,0.218,0.613
KOR,196,2015,102182661.16,0.51,-0.857
KOR,146,2015,466569585.5,2.065,-0.604
KOR,260,2015,35019609.84,2.286,0.682
KOR,113,2015,4855497.68,0.826,-0.081
KOR,16,2015,4430855.94,0.776,0.379
KOR,174,2015,143185604.49,0.885,0.558
KOR,18,2015,493989017.48,1.168,-1.207
KOR,441,2015,242768956.84,1.063,-0.548
KOR,303,2015,26078669.06,2.202,-1.26
KOR,434,2015,15613985.71,0.795,-0.39
KOR,126,2015,110280283.42,0.28,0.634
KOR,40,2015,74848687.36,0.502,0.701
KOR,80,2015,710192.5,1.006,-1.267
KOR,311,2015,11127844.34,1.344,1.067
KOR,297,2015,8402630.83,1.033,-0.198
KOR,364,2015,168240985.71,1.536,-0.173
KOR,239,2015,18845287.53,1.811,-0.94
KOR,334,2015,59640748.8,0.994,-1.392
KOR,45,2015,18657649.67,0.313,-1.092
KOR,352,2015,20406129.53,1.013,1.1
KOR,66,2015,3809685.75,2.126,2.03
KOR,134,2015,441081091.66,0.807,1.826
KOR,466,2015,23860496.23,2.457,0.141
KOR,417,2015,13884128.25,0.279,-0.67
KOR,267,2015,244794870.17,1.351,-1.082
KOR,356,2015,714708742.1,3.3,1.18
KOR,362,2015,3082683.85,4.875,2.159
KOR,313,2015,70013354.03,2.339,-2.696
KOR,85,2015,57034039.13,1.048,-0.442
KOR,386,2015,61557703.73,0.373,1.142
KOR,9,2015,255382752.33,2.048,1.497
KOR,318,2015,19183401.29,1.503,0.948
KOR,178,2015,3527507.21,1.344,0.946
KOR,379,2015,6355014.14,3.091,-0.644
KOR,450,2015,132651123.41,0.595,0.564
KOR,220,2015,88011253.32,0.593,-0.215
KOR,483,2015,45152012.66,1.599,-1.018
KOR,217,2015,10714693.22,7.392,1.654
KOR,257,2015,37819374.45,0.583,-0.273
KOR,215,2015,32369560.22,2.83,1.111
KOR,262,2015,8419454.38,0.678,1.204
KOR,10,2015,17622704.31,0.493,0.677
KOR,288,2015,6573372.85,1.513,-0.362
KOR,101,2015,381426533.15,1.328,0.794
KOR,98,2015,1597778.87,3.451,-0.499
KOR,169,2015,130478985.25,3.372,-1.86
KOR,309,2015,29664684.38,0.449,0.173
KOR,290,2015,26708419.58,1.287,-1.428
KOR,121,2015,387991887.67,0.674,0.148
KOR,200,2023,17346368.42,1.281,-0.023
KOR,25,2023,1012247044.83,2.656,-0.736
KOR,28,2023,43714241.25,6.831,-1.395
KOR,286,2023,36876636.76,2.868,2.749
KOR,383,2023,27319192.74,1.608,1.505
KOR,89,2023,55149878.74,1.796,-1.149
KOR,364,2023,46066337.39,1.913,1.313
KOR,275,2023,29995276.06,0.525,0.049
KOR,152,2023,11451634.2,0.945,-1.079
KOR,249,2023,234514377.43,1.45,-0.112
KOR,122,2023,13639248.3,2.013,0.069
KOR,141,2023,90223674.45,3.233,-1.321
KOR,78,2023,2432476.99,1.067,-0.544
KOR,368,2023,12381000.14,2.503,-0.817
KOR,468,2023,32618442.84,1.84,1.473
KOR,307,2023,28019868.8,0.34,-0.339
KOR,223,2023,7632696.78,5.043,-1.194
KOR,103,2023,1726823.48,1.815,0.132
KOR,397,2023,155691958.03,0.874,-0.794
KOR,301,2023,1621244.85,0.64,0.346
KOR,137,2023,834745203.1,1.231,0.954
KOR,448,2023,88666195.01,0.369,0.023
KOR,276,2023,5927791.99,0.682,-0.574
KOR,293,2023,553538807.89,0.75,0.76
KOR,144,2023,2413957.31,0.65,0.288
KOR,169,2023,42979141.91,0.232,0.141
KOR,365,2023,12003708.58,1.723,-0.807
KOR,477,2023,1503919.7,0.134,0.365
KOR,60,2023,1521368047.17,1.793,0.506
KOR,79,2023,18142310.7,3.205,1.393
KOR,342,2023,60781311.43,0.356,-2.153
KOR,9,2023,401674934.52,1.295,1.031
KOR,215,2023,5911907.39,1.016,-1.234
KOR,329,2023,151599626.21,0.627,-0.637
KOR,175,2023,91187548.67,2.47,-1.243
KOR,104,2023,12025913.64,7.439,-0.395
KOR,113,2023,80614583.67,0.08,-1.475
KOR,321,2023,41943361.16,2.402,1.736
KOR,190,2023,321407462.69,0.182,-0.785
KOR,19,2023,2775719.22,1.557,0.682
KOR,384,2023,145711500.29,0.679,2.133
KOR,194,2023,30953408.04,0.745,-0.462
KOR,119,2023,641699295.34,1.586,-0.723
KOR,115,2023,203741405.24,0.704,-0.518
KOR,299,2023,14354805.23,1.361,-0.133
KOR,235,2023,1143829536.12,0.25,0.683
KOR,476,2023,104458567.32,1.165,-0.325
KOR,45,2023,1048244088.26,0.066,0.359
KOR,21,2023,22465164.97,0.323,-0.958
KOR,298,2023,20705314.46,0.839,-0.839
KOR,359,2023,47364354.93,1.516,-1.052
KOR,189,2023,332931562.78,0.786,0.461
KOR,135,2023,419909039.41,0.643,-0.153
KOR,350,2023,399919772.44,2.319,0.735
KOR,72,2023,1585335185.93,5.744,-1.231
KOR,170,2023,12115832.64,0.471,-0.969
KOR,29,2023,526388151.75,0.315,-1.795
KOR,304,2023,2024785.43,0.224,0.467
KOR,62,2023,514927164.18,16.991,0.292
KOR,361,2023,57240293.92,1.456,-1.278
DEU,151,1995,14527386.21,1.067,1.272
DEU,304,1995,195554735.14,1.52,0.008
DEU,24,1995,85184852.44,0.157,-0.239
DEU,327,1995,5565722.51,1.058,-0.453
DEU,33,1995,2951132.51,0.735,-0.194
DEU,282,1995,1350121.36,1.373,-0.147
DEU,373,1995,26504157.04,2.966,-0.184
DEU,346,1995,263233200.26,1.625,0.919
DEU,367,1995,69979084.06,2.524,-0.231
DEU,86,1995,804761161.6,0.76,1.17
DEU,307,1995,70529701.26,0.376,0.573
DEU,402,1995,53019585.1,2.845,-1.098
DEU,490,1995,468574258.83,0.682,1.337
DEU,278,1995,7752023.48,1.007,1.513
DEU,180,1995,43042057.3,0.364,-0.785
DEU,318,1995,176768172.07,0.496,-0.243
DEU,120,1995,6689396.27,0.291,-1.076
DEU,52,1995,22749297.96,3.805,0.803
DEU,365,1995,19010832.25,0.11,0.317
DEU,53,1995,168689956.44,0.172,1.956
DEU,39,1995,8186372.95,0.65,0.332
DEU,435,1995,547240939.98,1.209,1.101
DEU,484,1995,4653364.69,0.381,-1.665
DEU,135,1995,10159490.99,1.338,-0.381
DEU,297,1995,14092075.24,0.245,0.961
DEU,401,1995,9513079.98,0.93,-0.274
DEU,162,1995,18107891.16,0.532,-0.272
DEU,294,1995,2862940.83,0.871,-1.825
DEU,170,1995,78022070.92,1.046,-0.693
DEU,250,1995,50633279.71,1.56,0.916
DEU,174,1995,9305905.35,0.395,1.001
DEU,354,1995,50663252.54,1.557,0.525
DEU,475,1995,10789107.16,0.79,0.455
DEU,196,1995,367712457.67,1.675,-0.192
DEU,312,1995,9417416.56,0.124,0.931
DEU,322,1995,12796740.94,1.509,0.116
DEU,396,1995,10030076.08,1.02,0.305
DEU,285,1995,246086960.78,1.406,0.635
DEU,164,1995,28820503.22,3.371,0.642
DEU,15,1995,1246119.13,0.337,-0.713
DEU,194,1995,2510795.24,0.579,-0.364
DEU,37,1995,76745569.12,2.214,-0.547
DEU,361,1995,302532874.41,0.236,-0.914
DEU,31,1995,38666771.43,1.141,1.297
DEU,423,1995,42082086.62,0.558,0.983
DEU,301,1995,2610073.62,0.38,-1.519
DEU,129,1995,62454086.67,1.284,-0.8
DEU,465,1995,185856352.78,4.893,-0.237
DEU,349,1995,1193152572.19,1.778,-1.019
DEU,415,1995,21261310.59,2.215,-0.172
DEU,313,1995,70643851.77,0.192,0.323
DEU,110,1995,6611937.2,0.399,-0.953
DEU,157,1995,6677765.22,0.26,-0.682
DEU,111,1995,5315759.45,0.458,-0.922
DEU,156,1995,110083698.64,0.2,-1.013
DEU,481,1995,70563830.82,0.602,-0.763
DEU,144,1995,7982153.15,0.345,-0.029
DEU,42,1995,122011221.59,1.836,-1.291
DEU,202,1995,54366205.02,1.096,0.592
DEU,27,1995,547299.66,1.712,0.093
DEU,143,2005,1649317308.87,0.952,1.46
DEU,127,2005,132588802.69,2.326,0.337
DEU,71,2005,14768064.61,9.86,-0.075
DEU,402,2005,84140569.13,1.143,-0.328
DEU,292,2005,186977759.88,0.665,-1.416
DEU,84,2005,11899956.66,8.404,0.482
DEU,135,2005,250836099.99,0.441,0.339
DEU,293,2005,503405030.92,2.296,1.177
DEU,358,2005,2352141.76,3.054,0.889
DEU,471,2005,13313808.05,3.334,0.0
DEU,45,2005,182952042.61,3.101,2.751
DEU,368,2005,78126883.74,0.093,-1.004
DEU,250,2005,13134863.96,0.226,-0.584
DEU,336,2005,27295168.62,0.676,0.094
DEU,128,2005,42944468.57,4.288,0.897
DEU,433,2005,5098007.55,1.595,-0.107
DEU,382,2005,38424198.08,2.138,0.719
DEU,330,2005,450461023.76,1.076,0.045
DEU,304,2005,5945306.71,0.307,-1.831
DEU,280,2005,4158106.37,1.598,-1.097
DEU,119,2005,58654340.0,0.474,0.199
DEU,52,2005,22772772.95,1.207,0.471
DEU,488,2005,38466538.17,0.898,0.955
DEU,141,2005,2756305.52,1.094,0.123
DEU,428,2005,346093537.06,1.521,0.921
DEU,392,2005,893829248.86,6.331,0.067
DEU,276,2005,6454848.65,0.682,0.7
DEU,189,2005,597330352.58,0.262,1.265
DEU,181,2005,1555614.54,0.302,-1.69
DEU,452,2005,4315370.34,0.673,-1.18
DEU,219,2005,3495019.22,0.456,-0.414
DEU,162,2005,26997382.61,2.462,-0.606
DEU,486,2005,591260175.59,3.159,-1.211
DEU,395,2005,549327525.47,0.267,-0.602
DEU,156,2005,3232100.18,0.093,0.929
DEU,341,2005,69512330.4,1.262,0.386
DEU,263,2005,651149339.58,6.761,-1.497
DEU,115,2005,98950822.26,0.629,-0.254
DEU,334,2005,6151355.41,2.171,1.145
DEU,324,2005,112627550.16,1.61,1.037
DEU,284,2005,15075338.12,0.733,-0.15
DEU,453,2005,100377040.86,1.922,-0.176
DEU,254,2005,23292410.39,1.394,1.233
DEU,102,2005,11137670.88,2.092,0.83
DEU,478,2005,16248330.5,0.888,0.077
DEU,39,2005,321510966.4,0.601,0.172
DEU,411,2005,191310972.7,0.178,-0.374
DEU,310,2005,2715875.18,0.45,2.817
DEU,60,2005,217639027.3,0.387,-0.209
DEU,68,2005,47542438.75,1.478,-0.176
DEU,256,2005,60614076.41,1.632,-0.673
DEU,117,2005,571017260.9,1.319,0.672
DEU,462,2005,90722029.34,0.69,-0.445
DEU,214,2005,36085071.53,4.159,-1.296
DEU,140,2005,42439830.36,1.926,1.094
DEU,160,2005,7388666.57,0.207,1.356
DEU,391,2005,334504242.5,0.431,-1.536
DEU,18,2005,126528696.46,0.062,0.069
DEU,180,2005,7734007.12,0.906,-0.178
DEU,105,2005,20354896.1,2.528,-1.304
DEU,268,2015,28422922.67,3.32,2.477
DEU,423,2015,911596471.44,0.378,-1.494
DEU,123,2015,33743484.73,0.637,0.215
DEU,339,2015,20392946.4,0.592,0.184
DEU,388,2015,105469846.72,2.47,0.15
DEU,356,2015,544460839.49,0.244,-0.329
DEU,156,2015,32206023.99,11.531,-0.989
DEU,276,2015,5807035.87,0.819,-1.426
DEU,150,2015,43849821.11,1.407,1.258
DEU,454,2015,37355868.69,0.527,1.655
DEU,458,2015,45878070.18,1.065,-0.361
DEU,480,2015,49863115.55,2.163,-1.161
DEU,355,2015,13660212.12,0.918,1.43
DEU,54,2015,21198326.13,3.687,1.35
DEU,27,2015,15039063.57,3.915,-1.01
DEU,385,2015,223342538.78,1.094,0.923
DEU,39,2015,45374293.22,1.48,0.403
DEU,98,2015,66158329.32,0.712,1.766
DEU,177,2015,116867354.87,1.311,-1.15
DEU,463,2015,11071446.92,0.726,1.021
DEU,82,2015,10541024.3,1.586,-0.066
DEU,16,2015,39850179.19,2.629,1.687
DEU,73,2015,23331012.45,0.603,1.3
DEU,366,2015,19506540.49,0.413,0.502
DEU,417,2015,234630017.91,0.807,1.646
DEU,236,2015,39830133.06,0.472,0.786
DEU,188,2015,45038385.82,0.417,-0.393
DEU,205,2015,196582784.34,0.562,-0.356
DEU,365,2015,628835135.48,0.593,-1.658
DEU,110,2015,62864750.11,0.221,1.216
DEU,146,2015,29962598.35,0.21,-0.455
DEU,359,2015,8194362.34,1.538,-0.53
DEU,194,2015,4674188.3,1.46,0.043
DEU,37,2015,107114334.37,1.071,0.489
DEU,328,2015,55852071.66,1.657,1.946
DEU,215,2015,11616711.49,0.311,-0.795
DEU,170,2015,1206062212.15,1.523,-0.326
DEU,6,2015,35358372.05,0.862,-1.569
DEU,164,2015,85190430.32,0.239,-0.884
DEU,483,2015,111477354.57,0.891,-1.34
DEU,445,2015,81644443.22,0.988,0.684
DEU,256,2015,4973306.01,0.964,-0.075
DEU,132,2015,54885585.95,0.585,1.408
DEU,139,2015,1479029397.72,1.689,-0.125
DEU,470,2015,11757398.89,1.803,-0.243
DEU,346,2015,11978153.6,4.254,0.823
DEU,239,2015,4918653.3,0.243,0.355
DEU,313,2015,6371901.57,3.262,0.317
DEU,127,2015,19492460.36,0.518,-0.782
DEU,62,2015,762046453.7,1.036,-0.189
DEU,427,2015,11669309.57,3.227,-0.888
DEU,368,2015,289282989.59,0.774,-0.091
DEU,292,2015,3437307.66,2.788,-1.861
DEU,250,2015,19519717.92,2.952,0.175
DEU,113,2015,53766526.58,0.69,0.919
DEU,131,2015,171727604.03,0.523,-0.246
DEU,92,2015,345624498.73,3.388,-0.352
DEU,201,2015,229103994.69,2.299,0.334
DEU,152,2015,3035503.99,0.967,0.413
DEU,441,2015,19613574.0,0.708,0.285
DEU,361,2023,66233088.32,0.333,-0.694
DEU,84,2023,8182983.04,0.674,-1.096
DEU,267,2023,56693043.44,1.825,-0.674
DEU,260,2023,5579265.97,1.006,-0.409
DEU,453,2023,117039185.8,0.686,-0.19
DEU,256,2023,392826136.78,2.47,-0.622
DEU,322,2023,40118216.11,0.777,1.607
DEU,214,2023,20719888.57,0.132,0.087
DEU,168,2023,318238202.44,2.567,0.88
DEU,255,2023,243213482.45,2.84,-0.232
DEU,432,2023,789940439.97,0.699,-1.586
DEU,268,2023,40807869.78,2.442,0.407
DEU,223,2023,175071530.53,3.945,-0.47
DEU,215,2023,3323530.82,0.348,-1.011
DEU,285,2023,1307542111.49,0.403,-0.857
DEU,451,2023,78689434.86,0.496,-0.333
DEU,194,2023,415041256.72,0.472,-0.962
DEU,415,2023,77670181.46,0.859,0.688
DEU,251,2023,2293569.08,1.865,-0.888
DEU,85,2023,42693308.08,0.353,-1.698
DEU,108,2023,14245746.9,0.728,-0.609
DEU,350,2023,2438436169.5,0.124,-1.738
DEU,437,2023,13613179.16,0.462,0.723
DEU,284,2023,456741966.85,0.198,-0.329
DEU,374,2023,84463905.65,0.184,-0.565
DEU,152,2023,70567886.25,1.049,0.033
DEU,89,2023,9418744.9,0.427,-1.265
DEU,15,2023,14687898.03,2.316,1.418
DEU,178,2023,3796758.15,1.088,-0.527
DEU,17,2023,946971495.34,0.856,-0.265
DEU,120,2023,271762857.52,0.338,0.779
DEU,273,2023,411765625.11,2.759,0.545
DEU,147,2023,17178335.03,2.276,-2.482
DEU,452,2023,130510880.49,0.375,-0.635
DEU,468,2023,7162543953.6,1.424,0.551
DEU,243,2023,37116675.88,1.154,-1.147
DEU,58,2023,548256925.38,0.185,0.103
DEU,125,2023,131555798.14,2.459,0.432
DEU,22,2023,5660745.24,1.237,-2.929
DEU,96,2023,180588523.36,1.354,-2.316
DEU,359,2023,5054992.2,1.033,-1.533
DEU,116,2023,76318753.51,1.136,0.52
DEU,160,2023,279803316.6,1.54,-1.638
DEU,143,2023,8748610.48,4.174,1.543
DEU,66,2023,1162537655.36,0.747,1.589
DEU,244,2023,92578017.5,0.48,2.122
DEU,490,2023,109423584.54,0.968,0.142
DEU,135,2023,193148527.38,1.755,1.039
DEU,12,2023,78647055.21,0.801,-0.834
DEU,146,2023,66571192.22,1.522,0.474
DEU,127,2023,18940825.97,0.835,-0.256
DEU,5,2023,25248411.82,0.847,-0.506
DEU,433,2023,113975689.18,0.695,0.978
DEU,414,2023,450727267.83,0.75,0.702
DEU,262,2023,35426300.44,0.411,-1.104
DEU,275,2023,10638912.74,3.097,1.109
DEU,370,2023,100141637.35,0.433,-0.084
DEU,92,2023,2519244.73,0.554,0.411
DEU,60,2023,85275008.11,0.332,-0.078
DEU,226,2023,1243278822.93,1.108,-0.099
IND,59,1995,277111073.81,3.722,0.572
IND,182,1995,285808773.03,1.618,0.081
IND,5,1995,156158090.35,0.606,-1.313
IND,9,1995,1025199.48,1.543,-1.188
IND,297,1995,9080302.72,0.672,-0.598
IND,71,1995,103603937.22,0.41,0.83
IND,428,1995,33653735.31,0.343,-0.128
IND,224,1995,156156764.63,1.135,-0.63
IND,92,1995,1008001.06,1.662,0.059
IND,95,1995,1634822.56,0.598,-1.145
IND,248,1995,72782128.5,0.361,-0.345
IND,140,1995,86219567.52,2.914,2.687
IND,145,1995,25774027.61,1.225,0.659
IND,367,1995,6597276.19,0.037,1.459
IND,340,1995,248882108.44,1.149,-0.347
IND,147,1995,125617590.34,0.221,-1.599
IND,166,1995,18756123.98,1.281,0.609
IND,292,1995,320632443.88,2.807,-0.654
IND,365,1995,41435800.82,0.937,1.432
IND,29,1995,244592691.24,0.31,1.277
IND,263,1995,103708333.52,7.129,2.614
IND,374,1995,9478480.22,1.27,0.167
IND,313,1995,1419451932.11,0.41,-0.584
IND,468,1995,261374248.47,3.943,0.735
IND,415,1995,4782870.38,0.046,0.313
IND,96,1995,51887324.17,0.2,-0.584
IND,379,1995,42065297.8,5.143,0.799
IND,282,1995,34522817.71,8.768,-0.426
IND,98,1995,62327806.9,0.544,-0.695
IND,251,1995,47869824.79,1.93,-1.082
IND,60,1995,315511998.96,0.843,1.904
IND,219,1995,76659503.97,1.122,0.573
IND,207,1995,252759566.55,0.43,-0.437
IND,239,1995,1397981.06,0.918,1.376
IND,25,1995,28838919.47,1.054,-0.67
IND,366,1995,81082562.11,0.3,-1.996
IND,152,1995,50542886.6,1.882,-0.671
IND,484,1995,131781871.24,0.369,-1.414
IND,272,1995,794253851.87,0.766,-0.781
IND,395,1995,198907915.59,0.255,-0.842
IND,421,1995,267709680.89,0.218,0.556
IND,472,1995,42644265.94,0.9,1.164
IND,186,1995,749460953.52,0.971,-0.249
IND,237,1995,3649244105.35,0.525,-0.131
IND,164,1995,6310567.82,0.6,0.568
IND,66,1995,10326082.34,0.865,0.848
IND,322,1995,316228383.0,1.424,-1.233
IND,141,1995,749101384.01,0.508,-1.314
IND,372,1995,37899194.95,0.747,-1.424
IND,459,1995,126891627.96,11.461,-0.039
IND,478,1995,43776038.48,1.862,-0.595
IND,343,1995,146243196.13,0.882,1.287
IND,31,1995,3484189.2,0.783,0.14
IND,440,1995,17162036.55,20.59,-1.023
IND,333,1995,25810984.13,4.014,-0.109
IND,392,1995,152120370.32,0.592,0.818
IND,269,1995,177086191.21,2.924,-0.575
IND,419,1995,40612311.94,0.813,-0.613
IND,58,1995,485158672.42,1.635,-0.945
IND,268,1995,8321524.73,1.128,-0.503
IND,205,2005,4360096.75,0.186,-0.824
IND,30,2005,5245075.38,1.102,-1.349
IND,293,2005,210325900.78,0.11,0.514
IND,465,2005,95809750.99,0.548,0.926
IND,40,2005,57132236.39,1.819,1.707
IND,68,2005,51911954.26,0.561,1.697
IND,207,2005,48232186.92,0.842,-0.608
IND,79,2005,27008413.94,3.176,-1.188
IND,262,2005,1449805044.89,0.265,0.537
IND,330,2005,196538691.16,2.681,1.349
IND,223,2005,258295302.16,0.205,-0.435
IND,254,2005,41557650.77,0.189,0.486
IND,404,2005,11033257.73,1.583,-0.13
IND,206,2005,97359637.08,1.985,-0.998
IND,305,2005,78437812.57,1.441,-0.255
IND,60,2005,1747237406.57,4.245,-0.998
IND,84,2005,1535062467.58,4.386,1.826
IND,309,2005,38101188.97,0.444,-0.501
IND,165,2005,8393615.27,0.521,1.231
IND,417,2005,244313468.39,1.559,0.234
IND,109,2005,43364960.64,7.917,-0.674
IND,245,2005,12819161.11,1.048,1.064
IND,472,2005,65628940.83,0.357,-0.556
IND,438,2005,86955838.37,8.514,-2.293
IND,371,2005,89120189.71,0.66,1.262
IND,445,2005,37265590.54,3.04,0.086
IND,310,2005,1301444.17,0.829,0.782
IND,125,2005,245222684.54,0.253,-0.719
IND,275,2005,149421854.05,0.638,-0.487
IND,414,2005,29822851.86,0.717,-0.531
IND,171,2005,1262661.52,1.548,-1.816
IND,428,2005,12763162.12,2.623,-0.304
IND,458,2005,37585603.89,0.782,0.524
IND,486,2005,31485649.02,2.604,-1.16
IND,180,2005,120140775.44,5.831,1.251
IND,279,2005,80654768.78,3.36,0.264
IND,464,2005,1693072.86,0.471,-0.962
IND,243,2005,46684361.91,1.485,1.734
IND,224,2005,44094085.25,20.299,-0.021
IND,199,2005,144420371.32,1.058,-0.155
IND,433,2005,3778700.83,0.843,-0.661
IND,160,2005,872795670.19,0.834,-0.569
IND,192,2005,218699120.9,0.168,-1.55
IND,15,2005,17784749.7,0.792,-1.689
IND,261,2005,339496506.99,1.706,0.854
IND,353,2005,40518306.86,0.391,1.025
IND,19,2005,47413229.74,0.828,-1.078
IND,405,2005,10027366.16,3.315,-1.453
IND,484,2005,24840049.78,0.961,0.443
IND,200,2005,250789748.29,5.733,1.336
IND,24,2005,168860.54,0.865,2.441
IND,377,2005,48647104.74,1.525,0.008
IND,94,2005,17829080.64,0.402,-1.485
IND,316,2005,14141446.01,1.196,1.034
IND,397,2005,59108418.33,1.625,1.218
IND,274,2005,312812028.53,2.453,-1.354
IND,122,2005,2996452.71,0.537,-1.807
IND,264,2005,2355046.11,0.888,1.257
IND,43,2005,37455855.08,0.194,0.426
IND,382,2005,43274601.86,1.203,0.187
IND,119,2015,189716160.45,0.579,-0.778
IND,294,2015,57003399.19,2.714,0.585
IND,275,2015,25968574.55,0.53,1.141
IND,354,2015,84866359.02,0.179,-1.548
IND,12,2015,24974499.87,0.626,-0.623
IND,231,2015,61143192.41,0.368,-0.168
IND,361,2015,11025641.64,3.245,-0.779
IND,27,2015,1245278653.0,0.482,0.073
IND,219,2015,64628920.81,0.665,0.68
IND,162,2015,18808178.64,0.267,-0.904
IND,152,2015,9870133.71,0.767,0.507
IND,304,2015,31707845.41,10.105,-1.887
IND,72,2015,9949675.29,0.425,0.662
IND,55,2015,2471856.89,1.424,-0.079
IND,94,2015,11071682.43,1.207,-1.177
IND,457,2015,17464375.89,0.488,0.192
IND,434,2015,18196404.16,1.685,-1.436
IND,108,2015,1752784429.46,2.943,0.728
IND,402,2015,89922487.23,1.343,-0.682
IND,309,2015,6407084.2,4.476,-0.247
IND,135,2015,4375467.25,2.39,0.979
IND,445,2015,128724949.49,1.156,-1.09
IND,205,2015,494087839.24,1.137,0.719
IND,154,2015,14624732.43,0.3,1.378
IND,42,2015,765677121.3,0.57,-0.43
IND,127,2015,51361841.5,0.712,-0.067
IND,280,2015,9886497.02,0.356,0.755
IND,218,2015,13334596.62,0.616,-0.513
IND,408,2015,123981818.34,4.131,-1.185
IND,37,2015,3503463.18,0.262,-0.985
IND,282,2015,7051366.97,0.847,-0.281
IND,422,2015,7470740.99,1.008,-0.756
IND,70,2015,20562727.07,0.295,0.443
IND,463,2015,128509342.83,2.482,-0.131
IND,85,2015,216678368.03,0.422,0.199
IND,476,2015,1066203421.58,1.174,-1.158
IND,432,2015,413420392.96,0.667,1.04
IND,260,2015,82872979.35,0.444,-0.922
IND,288,2015,24832628.68,0.809,-0.828
IND,382,2015,57728688.56,0.9,0.073
IND,226,2015,19007690.61,15.914,1.57
IND,77,2015,36971389.34,3.045,1.771
IND,429,2015,339885184.57,0.595,2.113
IND,341,2015,40820325.67,2.735,0.259
IND,208,2015,111948069.42,1.503,1.016
IND,207,2015,354404365.42,0.376,0.629
IND,28,2015,19083212.01,0.749,2.26
IND,237,2015,4985707.73,0.631,1.447
IND,376,2015,103023808.57,0.266,-0.868
IND,319,2015,22867261.34,0.755,-1.204
IND,17,2015,57141991.35,2.003,-0.873
IND,348,2015,171488043.89,1.828,1.359
IND,116,2015,16317751.02,0.298,-0.292
IND,25,2015,2011362.3,0.105,1.109
IND,166,2015,208898445.85,1.437,2.109
IND,385,2015,9669185.63,0.459,0.434
IND,440,2015,1629877263.73,0.555,1.159
IND,391,2015,1889130.08,1.688,-1.013
IND,386,2015,85997162.03,2.633,-0.429
IND,83,2015,108519946.8,0.585,0.599
IND,62,2023,282962466.04,1.816,-0.291
IND,203,2023,52169810.36,0.335,1.924
IND,330,2023,15073832253.83,1.684,-1.449
IND,463,2023,3881323.66,0.764,0.691
IND,249,2023,17810584.27,3.95,0.027
IND,311,2023,57983686.25,0.333,-0.568
IND,354,2023,69853085.9,1.937,-0.031
IND,405,2023,111248476.12,0.652,-1.465
IND,372,2023,76333652.63,2.884,2.288
IND,56,2023,37309673.01,3.363,-0.727
IND,140,2023,151899764.74,0.257,0.622
IND,88,2023,40170237.51,0.637,0.788
IND,206,2023,1417544898.48,11.562,1.04
IND,279,2023,51077519.89,2.171,0.112
IND,66,2023,73975174.34,0.818,-1.032
IND,469,2023,9586937.81,0.767,0.403
IND,414,2023,36928234.72,0.346,0.412
IND,303,2023,141618314.1,0.393,1.721
IND,212,2023,22458971.35,0.626,-1.69
IND,487,2023,4618883.63,0.101,0.089
IND,398,2023,2204771.13,0.247,-0.553
IND,211,2023,26295388.46,0.557,-0.343
IND,376,2023,119281246.27,0.669,-0.019
IND,116,2023,137988377.72,1.321,-0.055
IND,340,2023,783100.23,0.576,-0.417
IND,95,2023,20587260.6,15.189,0.152
IND,368,2023,1724145.83,0.402,-0.207
IND,94,2023,28700797.41,0.096,-0.34
IND,356,2023,503840695.49,4.465,0.265
IND,276,2023,19291698.33,0.488,0.889
IND,43,2023,8820243.18,0.511,0.987
IND,251,2023,19866934.92,6.951,2.224
IND,413,2023,229458031.48,0.697,1.19
IND,355,2023,461591434.63,1.028,0.4
IND,70,2023,19185290.58,0.817,-0.693
IND,33,2023,1285114491.49,0.879,-0.717
IND,287,2023,30006339.08,0.385,0.24
IND,489,2023,32559217.74,3.855,0.348
IND,364,2023,5789884.05,1.412,-0.674
IND,201,2023,1012657677.93,0.271,0.758
IND,5,2023,12083756.78,9.734,0.932
IND,428,2023,86849746.93,0.663,0.703
IND,269,2023,87507634.09,0.354,0.938
IND,119,2023,3017262.04,0.56,0.239
IND,21,2023,2344862.64,1.14,-0.624
IND,29,2023,19991230.28,0.216,-0.574
IND,11,2023,3488510.09,0.216,0.124
IND,223,2023,404376608.36,1.714,1.329
IND,114,2023,23416083.19,0.327,-0.607
