source_iso3,target_iso3,year,export_value,import_value,log_value,above_threshold
ESP,GBR,2015,89744750.05,104481453.88,7.953,FALSE
ESP,AUS,2015,37885649.54,37648917.5,7.5785,FALSE
ESP,BRA,2015,92441767.75,101020481.16,7.9659,FALSE
ESP,ZAF,2015,758598526.6,833876446.71,8.88,FALSE
ESP,RUS,2015,2566806516.63,2395088856.78,9.4094,FALSE
ESP,CAN,2015,630905905.02,589095235.26,8.8,FALSE
ESP,SAU,2015,151086217.46,170866037.79,8.1792,FALSE
ESP,BGD,2015,1420608122.27,1604802790.94,9.1525,FALSE
ESP,PAK,2015,682257179.55,613358825.01,8.8339,FALSE
ESP,EGY,2015,1739143652.27,1603525141.93,9.2403,FALSE
ESP,CHL,2015,2165362473.36,1863134490.66,9.3355,FALSE
ESP,ARG,2015,60250536.08,53760509.3,7.78,FALSE
TUR,KHM,2015,1050817391.25,904413861.84,9.0215,FALSE
TUR,IDN,2015,72662660.18,74018794.57,7.8613,FALSE
TUR,LAO,2015,94304251.22,91205185.6,7.9745,FALSE
TUR,SGP,2015,22432030.07,26871701.59,7.3509,FALSE
TUR,CHN,2015,623071869.23,546071701.63,8.7945,FALSE
TUR,USA,2015,270938818.17,308613197.75,8.4329,FALSE
TUR,KOR,2015,4942348315.68,6052871223.61,9.6939,FALSE
TUR,DEU,2015,521404007.04,511739611.53,8.7172,FALSE
TUR,IND,2015,635461640.88,596058215.23,8.8031,FALSE
TUR,HKG,2015,55162256.93,53435385.97,7.7416,FALSE
TUR,TWN,2015,675289154.42,745368691.22,8.8295,FALSE
TUR,FRA,2015,2126805075.73,1892052203.7,9.3277,FALSE
TUR,GBR,2015,44405830.0,50654117.14,7.6474,FALSE
TUR,AUS,2015,99597864.75,124467972.62,7.9983,FALSE
TUR,BRA,2015,1854630081.04,2044368851.83,9.2683,FALSE
TUR,RUS,2015,852256605.83,851356408.7,8.9306,FALSE
TUR,ITA,2015,404964707.73,387144973.28,8.6074,FALSE
TUR,ARE,2015,509882420.76,583791259.07,8.7075,FALSE
TUR,EGY,2015,2843216543.37,2634846701.1,9.4538,FALSE
SAU,BRN,2015,600947718.59,693196511.16,8.7788,FALSE
SAU,LAO,2015,1800064256.35,1781598796.86,9.2553,FALSE
SAU,THA,2015,754524908.36,764996006.97,8.8777,FALSE
SAU,VNM,2015,623438604.18,755179179.25,8.7948,FALSE
SAU,KOR,2015,2579993971.14,2745256651.31,9.4116,FALSE
SAU,IND,2015,2683575469.13,3230648090.86,9.4287,FALSE
SAU,TWN,2015,4140079550.24,4145387748.44,9.617,FALSE
SAU,FRA,2015,9392650.71,8433425.07,6.9728,FALSE
SAU,GBR,2015,213295130.77,250235250.76,8.329,FALSE
SAU,AUS,2015,1171983862.44,1268063554.23,9.0689,FALSE
SAU,BRA,2015,215005970.82,238383702.68,8.3325,FALSE
SAU,ZAF,2015,115994070.64,119096422.29,8.0644,FALSE
SAU,RUS,2015,503575199.47,515927730.07,8.7021,FALSE
SAU,MEX,2015,10986440.65,12502415.61,7.0409,FALSE
SAU,TUR,2015,220672290.87,239219117.85,8.3437,FALSE
SAU,ARE,2015,684133952.03,593337910.35,8.8351,FALSE
SAU,NGA,2015,2487369350.82,2220986038.29,9.3957,FALSE
SAU,EGY,2015,1395894042.83,1331786105.33,9.1449,FALSE
SAU,ARG,2015,1062711436.72,1050064178.36,9.0264,FALSE
ARE,KHM,2015,361235510.71,397263705.76,8.5578,FALSE
ARE,IDN,2015,16297813097.31,19046381035.04,10.2121,TRUE
ARE,LAO,2015,31395536.22,38596279.75,7.4969,FALSE
ARE,MMR,2015,289541906.71,352365156.62,8.4617,FALSE
ARE,PHL,2015,2902790569.58,3010721698.18,9.4628,FALSE
ARE,SGP,2015,2999367807.74,2971010916.98,9.477,FALSE
ARE,THA,2015,1734409109.49,1941504997.0,9.2392,FALSE
ARE,CHN,2015,82765406.92,78411080.05,7.9178,FALSE
ARE,USA,2015,1055106481.89,1271095189.3,9.0233,FALSE
ARE,KOR,2015,19181022743.12,19843442657.36,10.2829,TRUE
ARE,TWN,2015,4474699161.76,5217122174.69,9.6508,FALSE
ARE,GBR,2015,433320250.79,458681468.25,8.6368,FALSE
ARE,BRA,2015,4755168609.32,5717642712.0,9.6772,FALSE
ARE,ZAF,2015,1025003890.49,1245672908.14,9.0107,FALSE
ARE,MEX,2015,4679357201.47,5610481840.31,9.6702,FALSE
ARE,ITA,2015,47897843.64,57089816.36,7.6803,FALSE
ARE,ESP,2015,55347935.71,68055355.8,7.7431,FALSE
ARE,TUR,2015,5659336041.21,5101913246.46,9.7528,FALSE
ARE,SAU,2015,54505495.89,50247881.16,7.7364,FALSE
ARE,EGY,2015,760251855.7,892738212.05,8.881,FALSE
BGD,BRN,2015,1139515682.74,1344705134.56,9.0567,FALSE
BGD,IDN,2015,8087632.18,8711436.35,6.9078,FALSE
BGD,LAO,2015,5125049551.62,5256196330.36,9.7097,FALSE
BGD,MYS,2015,225019248.46,235617053.1,8.3522,FALSE
BGD,MMR,2015,529922298.81,505051336.16,8.7242,FALSE
BGD,PHL,2015,57386161.09,65313255.87,7.7588,FALSE
BGD,CHN,2015,9130334554.94,9242524745.27,9.9605,FALSE
BGD,AUS,2015,1629999179.93,1742080103.84,9.2122,FALSE
BGD,BRA,2015,62039909.08,53404298.14,7.7927,FALSE
BGD,NLD,2015,631084641.23,553463983.39,8.8001,FALSE
BGD,ESP,2015,1678090668.02,1514142123.73,9.2248,FALSE
BGD,NGA,2015,396565048.77,431267667.1,8.5983,FALSE
BGD,EGY,2015,15908962.53,16450244.34,7.2016,FALSE
BGD,CHL,2015,693053617.69,719332628.41,8.8408,FALSE
BGD,ARG,2015,293421440.05,304278825.63,8.4675,FALSE
PAK,MYS,2015,897054292.12,1068496111.19,8.9528,FALSE
PAK,SGP,2015,7423549106.92,9279431176.91,9.8706,FALSE
PAK,KOR,2015,96252838.53,109173874.36,7.9834,FALSE
PAK,DEU,2015,572640351.49,659334918.18,8.7579,FALSE
PAK,HKG,2015,315328698.27,379628810.5,8.4988,FALSE
PAK,TWN,2015,1905592295.12,2084645037.4,9.28,FALSE
PAK,FRA,2015,11536583191.48,10399306232.48,10.0621,TRUE
PAK,GBR,2015,29498713144.41,32234357861.28,10.4698,TRUE
PAK,AUS,2015,14287733.41,14423429.82,7.155,FALSE
PAK,RUS,2015,2036831058.3,2117681585.07,9.309,FALSE
PAK,MEX,2015,602149455.15,546659098.65,8.7797,FALSE
PAK,NLD,2015,57297186.6,53431690.58,7.7581,FALSE
PAK,ITA,2015,37343655.05,42971863.25,7.5722,FALSE
PAK,ESP,2015,39645408.33,44076221.5,7.5982,FALSE
PAK,TUR,2015,701568201.45,741186358.72,8.8461,FALSE
PAK,SAU,2015,166273503.3,173101380.53,8.2208,FALSE
PAK,BGD,2015,4634210.18,4194910.13,6.666,FALSE
PAK,NGA,2015,341096976.75,347893501.9,8.5329,FALSE
PAK,EGY,2015,69561941.32,71274851.52,7.8424,FALSE
PAK,CHL,2015,454316646.78,399372270.51,8.6574,FALSE
PAK,ARG,2015,2925947274.04,3486501362.54,9.4663,FALSE
NGA,IDN,2015,17123602.26,19905070.78,7.2336,FALSE
NGA,LAO,2015,3000973396.27,3348599243.03,9.4773,FALSE
NGA,MYS,2015,406942930.97,354616923.12,8.6095,FALSE
NGA,SGP,2015,27018628051.8,27058463385.63,10.4317,TRUE
NGA,THA,2015,92804228.4,80193306.42,7.9676,FALSE
NGA,VNM,2015,1805085599.26,2195361056.86,9.2565,FALSE
NGA,HKG,2015,6329369053.58,6855227287.88,9.8014,FALSE
NGA,TWN,2015,1000633126.91,1185799551.31,9.0003,FALSE
NGA,GBR,2015,27566931.86,33094632.63,7.4404,FALSE
NGA,MEX,2015,235421350.56,228870510.62,8.3718,FALSE
NGA,CAN,2015,21482211.91,19565313.29,7.3321,FALSE
NGA,NLD,2015,487345089.98,447287910.74,8.6878,FALSE
NGA,ITA,2015,34080372.35,42085939.45,7.5325,FALSE
NGA,ESP,2015,337344826.68,407661937.04,8.5281,FALSE
NGA,TUR,2015,2046665738.94,1837601342.36,9.311,FALSE
NGA,SAU,2015,3949843870.82,3906788897.53,9.5966,FALSE
NGA,BGD,2015,237969460.33,285035653.73,8.3765,FALSE
NGA,PAK,2015,20267742.79,20087212.86,7.3068,FALSE
NGA,CHL,2015,710772583.91,743255347.14,8.8517,FALSE
EGY,KHM,2015,2037876712.73,2523660044.54,9.3092,FALSE
EGY,IDN,2015,702391415.59,733613480.41,8.8466,FALSE
EGY,LAO,2015,1672301037.74,1471310984.3,9.2233,FALSE
EGY,PHL,2015,690675934.79,691554740.06,8.8393,FALSE
EGY,SGP,2015,521530184.78,602973721.81,8.7173,FALSE
EGY,VNM,2015,17642200965.08,21835465730.29,10.2466,TRUE
EGY,CHN,2015,33144841.28,28995751.56,7.5204,FALSE
EGY,JPN,2015,2369409884.61,2071093634.84,9.3746,FALSE
EGY,KOR,2015,33804871.99,31487516.68,7.529,FALSE
EGY,HKG,2015,309010328.35,350541192.17,8.49,FALSE
EGY,TWN,2015,1517791643.84,1443605387.38,9.1812,FALSE
EGY,FRA,2015,455389664.7,514300493.76,8.6584,FALSE
EGY,GBR,2015,738880155.66,880896881.4,8.8686,FALSE
EGY,AUS,2015,1763624790.91,1735586812.06,9.2464,FALSE
EGY,CAN,2015,12211109989.32,13912064325.0,10.0868,TRUE
EGY,NLD,2015,19392938.69,22602603.78,7.2876,FALSE
EGY,ITA,2015,3264125961.83,2787953653.33,9.5138,FALSE
EGY,ESP,2015,6154706813.19,6996422767.83,9.7892,FALSE
EGY,TUR,2015,235857341.52,262278540.37,8.3726,FALSE
EGY,ARE,2015,6486263.68,5578239.13,6.812,FALSE
EGY,NGA,2015,87208031.04,105495455.48,7.9406,FALSE
EGY,CHL,2015,4309033716.41,3924804029.37,9.6344,FALSE
EGY,ARG,2015,1864505386.33,2083688117.38,9.2706,FALSE
CHL,IDN,2015,15633644140.07,16930361129.89,10.1941,TRUE
CHL,LAO,2015,2604938599.97,3240664564.72,9.4158,FALSE
CHL,THA,2015,45515225178.89,49213825636.1,10.6582,TRUE
CHL,USA,2015,148238291.1,176964393.45,8.171,FALSE
CHL,DEU,2015,206618844.84,226076494.14,8.3152,FALSE
CHL,IND,2015,3038169905.78,3498007335.86,9.4826,FALSE
CHL,FRA,2015,922641103.78,907254335.69,8.965,FALSE
CHL,MEX,2015,14578675442.76,14059697385.82,10.1637,TRUE
CHL,CAN,2015,4487506.69,4135601.91,6.652,FALSE
CHL,ITA,2015,135131416.75,133310861.19,8.1308,FALSE
CHL,ESP,2015,344436376.79,401361956.42,8.5371,FALSE
CHL,SAU,2015,274295473.54,331860024.35,8.4382,FALSE
CHL,ARE,2015,134386499.0,116985856.86,8.1284,FALSE
CHL,ARG,2015,539133538.09,583647374.66,8.7317,FALSE
ARG,BRN,2015,913806005.24,951212030.76,8.9609,FALSE
ARG,IDN,2015,194360170.15,201824477.45,8.2886,FALSE
ARG,MYS,2015,135684482.03,156563516.78,8.1325,FALSE
ARG,MMR,2015,304065313.46,296423731.52,8.483,FALSE
ARG,PHL,2015,8052365555.25,7462142231.68,9.9059,FALSE
ARG,SGP,2015,1467285406.01,1421707750.74,9.1665,FALSE
ARG,THA,2015,1782794459.44,1542881885.04,9.2511,FALSE
ARG,CHN,2015,1243257605.63,1328579464.05,9.0946,FALSE
ARG,KOR,2015,64993794.86,75316660.98,7.8129,FALSE
ARG,FRA,2015,444450575.77,388604747.45,8.6478,FALSE
ARG,GBR,2015,8581666095.15,9440152486.69,9.9336,FALSE
ARG,ZAF,2015,193373561.31,210514732.69,8.2864,FALSE
ARG,CAN,2015,888473046.81,956251988.51,8.9486,FALSE
ARG,ITA,2015,63669591.31,61317308.89,7.8039,FALSE
ARG,TUR,2015,1529837501.59,1747252636.87,9.1846,FALSE
ARG,SAU,2015,223704163.96,254966415.19,8.3497,FALSE
ARG,BGD,2015,40782766.53,40375949.87,7.6105,FALSE
ARG,PAK,2015,50545038.47,62794219.22,7.7037,FALSE
ARG,CHL,2015,116703087.69,134711731.66,8.0671,FALSE
BRN,KHM,2024,145126979.09,174943964.15,8.1617,FALSE
BRN,IDN,2024,822380720.4,960586233.26,8.9151,FALSE
BRN,MYS,2024,5972341000.71,5282605973.09,9.7761,FALSE
BRN,PHL,2024,30226046511.38,35354204379.15,10.4804,TRUE
BRN,CHN,2024,213115042.15,264795786.77,8.3286,FALSE
BRN,JPN,2024,2772055558.29,2562310260.03,9.4428,FALSE
BRN,DEU,2024,1154392823.35,1253251452.44,9.0624,FALSE
BRN,IND,2024,517091287.44,515505789.93,8.7136,FALSE
BRN,HKG,2024,447769060.6,399595587.63,8.6511,FALSE
BRN,FRA,2024,161577447.75,200601540.06,8.2084,FALSE
BRN,AUS,2024,896863617.61,933553430.74,8.9527,FALSE
BRN,BRA,2024,35494107359.5,34108992905.37,10.5502,TRUE
BRN,ZAF,2024,21112745855.58,19709437221.24,10.3245,TRUE
BRN,MEX,2024,1512053788.22,1747790835.15,9.1796,FALSE
BRN,NLD,2024,2338727705.62,2278037003.21,9.369,FALSE
BRN,PAK,2024,93440718.12,84383017.79,7.9705,FALSE
BRN,NGA,2024,1949044635.69,1686434123.94,9.2898,FALSE
BRN,EGY,2024,369077476.83,385179764.35,8.5671,FALSE
BRN,CHL,2024,4287665678.15,3748795964.27,9.6322,FALSE
BRN,ARG,2024,23923188.03,27313148.21,7.3788,FALSE
KHM,BRN,2024,2221155689.75,2466534841.3,9.3466,FALSE
KHM,IDN,2024,653122634.02,652083382.42,8.815,FALSE
KHM,LAO,2024,385934638.66,336487991.98,8.5865,FALSE
KHM,MMR,2024,3386335019.86,3399140938.9,9.5297,FALSE
KHM,SGP,2024,823025123.81,897003148.83,8.9154,FALSE
KHM,THA,2024,459673437.03,398115166.14,8.6624,FALSE
KHM,JPN,2024,787140297.63,843590387.69,8.8961,FALSE
KHM,DEU,2024,168763475.06,208728155.06,8.2273,FALSE
KHM,IND,2024,251726266.89,215443639.35,8.4009,FALSE
KHM,GBR,2024,4966271335.97,5177468553.0,9.696,FALSE
KHM,AUS,2024,7806990.47,6772101.88,6.8925,FALSE
KHM,RUS,2024,1748774063.96,1828585411.8,9.2427,FALSE
KHM,ITA,2024,1152401238.52,1109927423.38,9.0616,FALSE
KHM,SAU,2024,74930040478.47,67223509735.34,10.8747,TRUE
KHM,ARE,2024,424740051.6,452816873.3,8.6281,FALSE
KHM,PAK,2024,46905725.66,56446584.76,7.6712,FALSE
KHM,NGA,2024,681437392.68,683046282.31,8.8334,FALSE
IDN,KHM,2024,992815749.43,1119351283.28,8.9969,FALSE
IDN,MMR,2024,183116026.75,177141094.98,8.2627,FALSE
IDN,PHL,2024,188871486.76,220788681.1,8.2762,FALSE
IDN,THA,2024,7411480016.17,7657832181.08,9.8699,FALSE
IDN,VNM,2024,2407336398.42,2876786860.46,9.3815,FALSE
IDN,CHN,2024,293074673.97,330760968.43,8.467,FALSE
IDN,USA,2024,1601960262.09,1717704316.91,9.2047,FALSE
IDN,JPN,2024,20592026.89,24781439.05,7.3137,FALSE
IDN,HKG,2024,5357156082.18,5852589772.94,9.7289,FALSE
IDN,TWN,2024,14921568.83,12990324.08,7.1738,FALSE
IDN,FRA,2024,1401992547.7,1351342092.97,9.1467,FALSE
IDN,BRA,2024,76139688.01,78683465.8,7.8816,FALSE
IDN,ZAF,2024,1652918340.54,1461283454.03,9.2183,FALSE
IDN,CAN,2024,33842498066.17,30298020430.81,10.5295,TRUE
IDN,NLD,2024,12127407.31,13884437.63,7.0838,FALSE
IDN,ITA,2024,244737970.26,291053271.36,8.3887,FALSE
IDN,ESP,2024,1971790755.71,2372400938.25,9.2949,FALSE
IDN,TUR,2024,397534690.75,469543109.49,8.5994,FALSE
IDN,PAK,2024,9175395685.59,9554526404.12,9.9626,FALSE
IDN,CHL,2024,268805790.11,283510551.7,8.4294,FALSE
IDN,ARG,2024,1064839275.59,1168159621.41,9.0273,FALSE
LAO,BRN,2024,193911102.9,176742903.14,8.2876,FALSE
LAO,IDN,2024,698564956.42,648554614.2,8.8442,FALSE
LAO,MMR,2024,374049688.0,349276874.78,8.5729,FALSE
LAO,THA,2024,1964560276.7,2441507228.21,9.2933,FALSE
LAO,VNM,2024,3707377310.79,4431662033.16,9.5691,FALSE
LAO,USA,2024,29451808.66,30342803.55,7.4691,FALSE
LAO,DEU,2024,164738409.09,159650201.77,8.2168,FALSE
LAO,RUS,2024,2111147755.8,2063230072.83,9.3245,FALSE
LAO,ESP,2024,127361364.65,119082785.43,8.105,FALSE
LAO,TUR,2024,134838708.71,124206319.48,8.1298,FALSE
LAO,SAU,2024,82444164.26,71313646.86,7.9162,FALSE
LAO,ARE,2024,2940333240.91,3589819010.47,9.4684,FALSE
LAO,BGD,2024,7568158450.02,6762300598.52,9.879,FALSE
LAO,PAK,2024,4828414871.48,5742151294.92,9.6838,FALSE
LAO,CHL,2024,43342552.92,42483887.18,7.6369,FALSE
MYS,BRN,2024,75608687.39,92111085.38,7.8786,FALSE
MYS,IDN,2024,632904668.17,604504954.24,8.8013,FALSE
MYS,LAO,2024,635850410.05,703038775.39,8.8034,FALSE
MYS,PHL,2024,14129866.91,15460460.79,7.1501,FALSE
MYS,SGP,2024,276179068.94,270680679.29,8.4412,FALSE
MYS,VNM,2024,2111244592.34,2251674603.73,9.3245,FALSE
MYS,CHN,2024,2430609800.67,2250931185.42,9.3857,FALSE
MYS,KOR,2024,650520050.0,751595719.8,8.8133,FALSE
MYS,DEU,2024,1130296813.71,1332512986.85,9.0532,FALSE
MYS,IND,2024,387517817.86,415705664.58,8.5883,FALSE
MYS,HKG,2024,1154801412.22,1024490846.79,9.0625,FALSE
MYS,AUS,2024,977454978.91,1179980195.81,8.9901,FALSE
MYS,BRA,2024,204969635.43,237743674.52,8.3117,FALSE
MYS,RUS,2024,90433694.68,91433717.21,7.9563,FALSE
MYS,MEX,2024,476071971.38,511108791.34,8.6777,FALSE
MYS,CAN,2024,44386016.05,49008024.7,7.6472,FALSE
MYS,NLD,2024,24278575.83,26425408.41,7.3852,FALSE
MYS,ITA,2024,3226849047.75,2875195680.93,9.5088,FALSE
MYS,ESP,2024,417575357.18,514161011.23,8.6207,FALSE
MYS,SAU,2024,1502381589.4,1796096835.73,9.1768,FALSE
MYS,BGD,2024,19308624124.84,20540053272.86,10.2858,TRUE
MYS,PAK,2024,576059550.93,617488364.66,8.7605,FALSE
MYS,NGA,2024,173107837.57,210041970.54,8.2383,FALSE
MYS,EGY,2024,11804861213.3,12625529524.41,10.0721,TRUE
MYS,ARG,2024,1258988279.26,1289801092.67,9.1,FALSE
MMR,IDN,2024,342332498.2,372869835.96,8.5344,FALSE
MMR,LAO,2024,478110671.4,558891765.16,8.6795,FALSE
MMR,SGP,2024,663953655.82,705111678.48,8.8221,FALSE
MMR,KOR,2024,642915896.49,576990341.47,8.8082,FALSE
MMR,TWN,2024,181031394.1,161439985.65,8.2578,FALSE
MMR,FRA,2024,1472552057.04,1349719429.06,9.1681,FALSE
MMR,GBR,2024,248876421.62,240153892.88,8.396,FALSE
MMR,AUS,2024,15895191.39,19063784.82,7.2013,FALSE
MMR,BRA,2024,977246559.95,1159430211.38,8.99,FALSE
MMR,ZAF,2024,3445832903.98,3832622604.19,9.5373,FALSE
MMR,RUS,2024,332880660.08,380660508.94,8.5223,FALSE
MMR,NLD,2024,2068744188.51,2552152924.67,9.3157,FALSE
MMR,ITA,2024,8495544.63,8402892.08,6.9292,FALSE
MMR,ESP,2024,219534523.45,256243643.82,8.3415,FALSE
MMR,SAU,2024,175986790.24,217774760.85,8.2455,FALSE
MMR,EGY,2024,604474442.91,650660829.99,8.7814,FALSE
PHL,BRN,2024,34223342032.74,30393896955.37,10.5343,TRUE
PHL,IDN,2024,444481878.63,479171129.0,8.6479,FALSE
PHL,MYS,2024,219388087.04,188633046.91,8.3412,FALSE
PHL,SGP,2024,124698717.22,138363870.26,8.0959,FALSE
PHL,USA,2024,146432629.65,139123107.08,8.1656,FALSE
PHL,JPN,2024,92016931.28,94121234.64,7.9639,FALSE
PHL,KOR,2024,8598254497.39,9798906658.95,9.9344,FALSE
PHL,DEU,2024,240320221.64,250599858.58,8.3808,FALSE
PHL,FRA,2024,42885692.97,53248481.11,7.6323,FALSE
PHL,GBR,2024,593685425.61,668131117.63,8.7736,FALSE
PHL,AUS,2024,69886769.44,70600184.49,7.8444,FALSE
PHL,BRA,2024,521810383.98,528653275.42,8.7175,FALSE
PHL,CAN,2024,56160496.96,53310039.82,7.7494,FALSE
PHL,NLD,2024,52943673.74,52282809.62,7.7238,FALSE
PHL,ESP,2024,4710622609.18,5279694283.85,9.6731,FALSE
PHL,BGD,2024,1706407002.44,2104724543.64,9.2321,FALSE
PHL,EGY,2024,196751881.51,245567434.22,8.2939,FALSE
PHL,CHL,2024,128680147.9,126983686.03,8.1095,FALSE
PHL,ARG,2024,226194751.13,192289942.29,8.3545,FALSE
SGP,KHM,2024,1318795744.88,1137353346.25,9.1202,FALSE
SGP,IDN,2024,836420620.79,890898718.49,8.9224,FALSE
SGP,MMR,2024,187197639.09,199908480.27,8.2723,FALSE
SGP,THA,2024,24743790500.83,29831245060.81,10.3935,TRUE
SGP,USA,2024,3229324815.27,2814381834.36,9.5091,FALSE
SGP,KOR,2024,4215258691.53,4675847864.71,9.6248,FALSE
SGP,DEU,2024,666268624.58,722223027.67,8.8236,FALSE
SGP,FRA,2024,613859584.82,626412389.69,8.7881,FALSE
SGP,MEX,2024,1391347196.61,1440808932.74,9.1434,FALSE
SGP,CAN,2024,166255905.47,166924480.71,8.2208,FALSE
SGP,SAU,2024,306796533.63,327801637.31,8.4869,FALSE
SGP,PAK,2024,925496976.78,894564852.97,8.9664,FALSE
SGP,NGA,2024,2221007360.0,2553069725.05,9.3465,FALSE
SGP,EGY,2024,1673913277.53,1776283148.26,9.2237,FALSE
SGP,CHL,2024,39914447027.43,36187252057.4,10.6011,TRUE
THA,BRN,2024,3479896686.87,4026983094.31,9.5416,FALSE
THA,LAO,2024,335543108.82,406124346.57,8.5257,FALSE
THA,MYS,2024,7858994228.08,9104619928.65,9.8954,FALSE
THA,PHL,2024,115685864.21,113397295.2,8.0633,FALSE
THA,SGP,2024,113905743.55,127125170.03,8.0565,FALSE
THA,VNM,2024,67801188.41,64646232.03,7.8312,FALSE
THA,USA,2024,2688222220.26,2436241548.8,9.4295,FALSE
THA,KOR,2024,194835365.62,193127339.05,8.2897,FALSE
THA,TWN,2024,628513781.3,627623149.72,8.7983,FALSE
THA,BRA,2024,758301235.36,887310938.32,8.8798,FALSE
THA,ZAF,2024,31965164171.86,33021892704.32,10.5047,TRUE
THA,RUS,2024,896576819.32,1115954361.57,8.9526,FALSE
THA,MEX,2024,553010801.76,508586104.03,8.7427,FALSE
THA,CAN,2024,159420531.39,195233859.43,8.2025,FALSE
THA,ITA,2024,157338903.33,175859239.71,8.1968,FALSE
THA,TUR,2024,200227230.21,213214417.39,8.3015,FALSE
THA,ARE,2024,667018415.97,802670354.64,8.8241,FALSE
THA,BGD,2024,10901832902.85,11192816316.13,10.0375,TRUE
THA,PAK,2024,695916779.1,704884220.41,8.8426,FALSE
THA,NGA,2024,4334090241.46,5389123605.58,9.6369,FALSE
THA,EGY,2024,281251952.94,328518162.43,8.4491,FALSE
THA,ARG,2024,125671950.44,119219222.3,8.0992,FALSE
VNM,BRN,2024,6047411244.39,7320956909.23,9.7816,FALSE
VNM,IDN,2024,136304703.47,118054321.79,8.1345,FALSE
VNM,MMR,2024,42818996005.11,51429063206.07,10.6316,TRUE
VNM,SGP,2024,390937718.69,364269160.93,8.5921,FALSE
VNM,CHN,2024,1124953980.62,1125387509.72,9.0511,FALSE
VNM,USA,2024,1630569409.81,1411312854.93,9.2123,FALSE
VNM,JPN,2024,414440615.61,352783019.05,8.6175,FALSE
VNM,DEU,2024,65616815.14,66430693.26,7.817,FALSE
VNM,IND,2024,100675555.38,111716660.82,8.0029,FALSE
VNM,TWN,2024,587864032.91,654067191.64,8.7693,FALSE
VNM,AUS,2024,795169060.44,927177965.23,8.9005,FALSE
VNM,RUS,2024,693672278.28,803417848.64,8.8412,FALSE
VNM,CAN,2024,5687608582.48,5022176220.72,9.7549,FALSE
VNM,NLD,2024,126148200.03,138860909.07,8.1009,FALSE
VNM,ITA,2024,479294745.77,589314136.88,8.6806,FALSE
VNM,ESP,2024,307585927.15,364557701.92,8.488,FALSE
VNM,TUR,2024,655518154.29,599435547.7,8.8166,FALSE
VNM,ARE,2024,113685632.68,100195902.77,8.0557,FALSE
VNM,BGD,2024,2145829256.8,2188436385.5,9.3316,FALSE
VNM,PAK,2024,120831038.89,148762041.14,8.0822,FALSE
VNM,EGY,2024,2116020867.74,1915143620.87,9.3255,FALSE
VNM,CHL,2024,65534884.02,67200622.65,7.8165,FALSE
VNM,ARG,2024,1020798544.24,1215449993.48,9.0089,FALSE
CHN,BRN,2024,697833130.97,847173296.78,8.8438,FALSE
CHN,MYS,2024,300422150.45,265033510.8,8.4777,FALSE
CHN,PHL,2024,8125804358.62,9368974056.53,9.9099,FALSE
CHN,KOR,2024,1503562374.98,1466080570.06,9.1771,FALSE
CHN,DEU,2024,54169522.05,67168729.0,7.7338,FALSE
CHN,HKG,2024,296594411.47,341345295.61,8.4722,FALSE
CHN,TWN,2024,239676204.03,288119832.75,8.3796,FALSE
CHN,FRA,2024,77407770.06,76661536.45,7.8888,FALSE
CHN,AUS,2024,5518645035.17,5007586844.55,9.7418,FALSE
CHN,BRA,2024,980825223.02,863042980.39,8.9916,FALSE
CHN,MEX,2024,19383814.53,21730069.75,7.2874,FALSE
CHN,CAN,2024,10121639074.66,9532662726.09,10.0053,TRUE
CHN,NLD,2024,183804808.98,162546858.94,8.2644,FALSE
CHN,ITA,2024,264452080.89,276810951.63,8.4223,FALSE
CHN,ESP,2024,1819630415.97,2169569576.76,9.26,FALSE
CHN,TUR,2024,199385367.83,205024048.63,8.2997,FALSE
CHN,SAU,2024,1094193310.04,1052632903.49,9.0391,FALSE
CHN,ARE,2024,242859708.69,265828928.78,8.3854,FALSE
CHN,BGD,2024,194631535.52,202810429.28,8.2892,FALSE
CHN,PAK,2024,60706818.13,61616064.27,7.7832,FALSE
CHN,NGA,2024,1873427031.24,2199137385.06,9.2726,FALSE
CHN,CHL,2024,4223580595.32,3629600641.68,9.6257,FALSE
CHN,ARG,2024,46074077.35,54083825.02,7.6635,FALSE
USA,BRN,2024,13171233.3,11766372.7,7.1196,FALSE
USA,LAO,2024,350636987.44,418434025.5,8.5449,FALSE
USA,MYS,2024,683098152.76,791922106.99,8.8345,FALSE
USA,PHL,2024,1599191896.92,1824922956.89,9.2039,FALSE
USA,SGP,2024,1378967961.61,1379654086.1,9.1396,FALSE
USA,THA,2024,178258803.42,175147659.15,8.2511,FALSE
USA,JPN,2024,410607711.89,375892592.55,8.6134,FALSE
USA,DEU,2024,1027402111.15,1140824414.1,9.0117,FALSE
USA,HKG,2024,228995496.91,281686022.26,8.3598,FALSE
USA,BRA,2024,15507142.15,15451311.75,7.1905,FALSE
USA,ZAF,2024,104308057.78,112242386.92,8.0183,FALSE
USA,MEX,2024,155781030.89,184063745.47,8.1925,FALSE
USA,CAN,2024,190153126.98,167964153.62,8.2791,FALSE
USA,NLD,2024,4972843582.42,5569105166.85,9.6966,FALSE
USA,ITA,2024,5652591273.11,5048428404.37,9.7522,FALSE
USA,ESP,2024,3551264923.54,3026042219.02,9.5504,FALSE
USA,TUR,2024,865027885.4,982361736.49,8.937,FALSE
USA,SAU,2024,438451282.94,443595923.08,8.6419,FALSE
USA,ARE,2024,79918628331.99,91666361539.05,10.9026,TRUE
